time,window,count,score,edu
2014-01-08 14:00:00,183,3029,0.3636345749872614,0
2014-01-08 15:00:00,184,234,0.43683371126228265,1
2014-01-08 15:00:00,184,3312,0.31393290953545255,0
2014-01-08 16:00:00,185,182,0.42815,1
2014-01-08 16:00:00,185,3440,0.3325651251742973,0
2014-01-08 17:00:00,186,139,0.4602411067193677,1
2014-01-08 17:00:00,186,3683,0.3521692185465388,0
2014-01-08 18:00:00,187,108,0.32247712418300656,1
2014-01-08 18:00:00,187,3760,0.32634901522674603,0
2014-01-08 19:00:00,188,99,0.3240344086021505,1
2014-01-08 19:00:00,188,3845,0.2794471495369123,0
2014-01-08 20:00:00,189,93,0.6615333333333333,1
2014-01-08 20:00:00,189,3643,0.3440968644710241,0
2014-01-08 21:00:00,190,73,0.5607857142857143,1
2014-01-08 21:00:00,190,3718,0.30484350763780477,0
2014-01-08 22:00:00,191,76,0.21601515151515158,1
2014-01-08 22:00:00,191,4092,0.3333118510082401,0
2014-01-08 23:00:00,192,74,0.41000000000000003,1
2014-01-08 23:00:00,192,4213,0.3162583593824002,0
2014-01-09 00:00:00,193,74,1.003,1
2014-01-09 00:00:00,193,3591,0.3774477258581476,0
2014-01-09 01:00:00,194,71,0.18935714285714284,1
2014-01-09 01:00:00,194,3292,0.29385004681647914,0
2014-01-09 02:00:00,195,50,0.48560000000000003,1
2014-01-09 02:00:00,195,1864,0.27837542021239176,0
2014-01-09 03:00:00,196,34,0.7591737451737453,1
2014-01-09 03:00:00,196,1201,0.2808414410992958,0
2014-01-09 04:00:00,197,12,0.72525,1
2014-01-09 04:00:00,197,760,0.2397371686048154,0
2014-01-09 05:00:00,198,16,0.33799999999999997,1
2014-01-09 05:00:00,198,769,0.23185251088326955,0
2014-01-09 06:00:00,199,43,0.5624399999999999,1
2014-01-09 06:00:00,199,1467,0.26089926788982637,0
2014-01-09 07:00:00,200,259,0.44446266968325804,1
2014-01-09 07:00:00,200,1920,0.3782464970006907,0
2014-01-09 08:00:00,201,426,0.3248058345289336,1
2014-01-09 08:00:00,201,1704,0.3331902554187008,0
2014-01-09 09:00:00,202,550,0.31816301879938247,1
2014-01-09 09:00:00,202,1959,0.3817859916688009,0
2014-01-09 10:00:00,203,559,0.32624036797291567,1
2014-01-09 10:00:00,203,2353,0.20340090158926546,0
2014-01-09 11:00:00,204,588,0.4415652322755126,1
2014-01-09 11:00:00,204,2572,0.38844955500437733,0
2014-01-09 12:00:00,205,544,0.5448126676727029,1
2014-01-09 12:00:00,205,2884,0.40028781369006955,0
2014-01-09 13:00:00,206,527,0.2997773954749245,1
2014-01-09 13:00:00,206,2780,0.3727445719519424,0
2014-01-09 14:00:00,207,449,0.3293368058544986,1
2014-01-09 14:00:00,207,2598,0.31168917592385476,0
2014-01-09 15:00:00,208,259,0.29163255718954256,1
2014-01-09 15:00:00,208,3395,0.3933668403675561,0
2014-01-09 16:00:00,209,192,0.17529116809116807,1
2014-01-09 16:00:00,209,3412,0.32147945663522853,0
2014-01-09 17:00:00,210,150,0.379764705882353,1
2014-01-09 17:00:00,210,3401,0.3296470031482213,0
2014-01-09 18:00:00,211,149,0.4516866359447005,1
2014-01-09 18:00:00,211,3651,0.30847633169691985,0
2014-01-09 19:00:00,212,126,0.13171111111111108,1
2014-01-09 19:00:00,212,3455,0.3406370928580422,0
2014-01-09 20:00:00,213,120,0.23185416666666667,1
2014-01-09 20:00:00,213,3359,0.35587089790086834,0
2014-01-09 21:00:00,214,98,0.4946103896103896,1
2014-01-09 21:00:00,214,3482,0.33279140280791986,0
2014-01-09 22:00:00,215,68,0.25531818181818183,1
2014-01-09 22:00:00,215,4068,0.37354946560951774,0
2014-01-09 23:00:00,216,58,0.30384,1
2014-01-09 23:00:00,216,3961,0.3438854157310099,0
2014-01-10 00:00:00,217,115,0.33178060240963847,1
2014-01-10 00:00:00,217,3803,0.3320307889830633,0
2014-01-10 01:00:00,218,89,0.7236434599156119,1
2014-01-10 01:00:00,218,2910,0.3286467147164782,0
2014-01-10 02:00:00,219,39,0.5675625,1
2014-01-10 02:00:00,219,1617,0.2876224300502695,0
2014-01-10 03:00:00,220,31,0,1
2014-01-10 03:00:00,220,1295,0.30307159179890386,0
2014-01-10 04:00:00,221,27,0.24,1
2014-01-10 04:00:00,221,715,0.37284630225080373,0
2014-01-10 05:00:00,222,12,0,1
2014-01-10 05:00:00,222,574,0.4055093333333334,0
2014-01-10 06:00:00,223,68,0.06954999999999999,1
2014-01-10 06:00:00,223,1338,0.39926414528577414,0
2014-01-10 07:00:00,224,182,0.5298227848101266,1
2014-01-10 07:00:00,224,1985,0.33688538707880833,0
2014-01-10 08:00:00,225,431,0.2928114177489178,1
2014-01-10 08:00:00,225,1882,0.3651260864274789,0
2014-01-10 09:00:00,226,543,0.3531456400742114,1
2014-01-10 09:00:00,226,1944,0.3306833296590242,0
2014-01-10 10:00:00,227,579,0.25589299182903835,1
2014-01-10 10:00:00,227,2459,0.3331598756832064,0
2014-01-10 11:00:00,228,520,0.3332307190526369,1
2014-01-10 11:00:00,228,2512,0.34912098111658446,0
2014-01-10 12:00:00,229,531,0.39094405722670583,1
2014-01-10 12:00:00,229,2797,0.3850673342210386,0
2014-01-10 13:00:00,230,546,0.3177496816638371,1
2014-01-10 13:00:00,230,2740,0.3768764867110665,0
2014-01-10 14:00:00,231,431,0.2950099598498661,1
2014-01-10 14:00:00,231,2906,0.3171409094083957,0
2014-01-10 15:00:00,232,264,0.3156892307692308,1
2014-01-10 15:00:00,232,3498,0.3716198247342431,0
2014-01-10 16:00:00,233,128,0.4251177398989898,1
2014-01-10 16:00:00,233,3971,0.3109184425493437,0
2014-01-10 17:00:00,234,153,0.040518253968253974,1
2014-01-10 17:00:00,234,3970,0.3477833594631426,0
2014-01-10 18:00:00,235,127,0.46730666666666665,1
2014-01-10 18:00:00,235,3821,0.30790753098188733,0
