time,window,count,score,edu
2014-10-10 19:00:00,236,6381,-0.04037555040546388,0
2014-10-10 20:00:00,237,294,-0.030367561952812042,1
2014-10-10 20:00:00,237,6366,-0.03920822403228735,0
2014-10-10 21:00:00,238,333,-0.037709760295157845,1
2014-10-10 21:00:00,238,6831,-0.037760570507816164,0
2014-10-10 22:00:00,239,216,-0.031326243259436885,1
2014-10-10 22:00:00,239,8220,-0.03907833342045929,0
2014-10-10 23:00:00,240,204,-0.03051900217168964,1
2014-10-10 23:00:00,240,7329,-0.03991213044768889,0
2014-10-11 00:00:00,241,156,-0.061579405680181075,1
2014-10-11 00:00:00,241,5259,-0.033647957485370465,0
2014-10-11 01:00:00,242,204,-0.05629390855182161,1
2014-10-11 01:00:00,242,3360,-0.04019047779399478,0
2014-10-11 02:00:00,243,126,-0.05203651232167521,1
2014-10-11 02:00:00,243,1929,-0.04148206994343515,0
2014-10-11 03:00:00,244,51,-0.05971130027665465,1
2014-10-11 03:00:00,244,1038,-0.042641728729961706,0
2014-10-11 04:00:00,245,3,-0.0154320987654321,1
2014-10-11 04:00:00,245,483,-0.05515089489196033,0
2014-10-11 05:00:00,246,15,-0.01787968690821866,1
2014-10-11 05:00:00,246,504,-0.03739642648465804,0
2014-10-11 06:00:00,247,21,-0.08846923432801301,1
2014-10-11 06:00:00,247,759,-0.03444675713150192,0
2014-10-11 07:00:00,248,48,-0.04944153995317709,1
2014-10-11 07:00:00,248,1881,-0.036825486153138805,0
2014-10-11 08:00:00,249,117,-0.06412658488182169,1
2014-10-11 08:00:00,249,3336,-0.035348732715771866,0
2014-10-11 09:00:00,250,237,-0.03746393814832931,1
2014-10-11 09:00:00,250,4992,-0.04093013351105703,0
2014-10-11 10:00:00,251,207,-0.05649913158779747,1
2014-10-11 10:00:00,251,6096,-0.032472007741651335,0
2014-10-11 11:00:00,252,276,-0.043296556799435774,1
2014-10-11 11:00:00,252,6723,-0.03793143612420181,0
2014-10-11 12:00:00,253,261,-0.038301037671368415,1
2014-10-11 12:00:00,253,6663,-0.037771191698481046,0
2014-10-11 13:00:00,254,324,-0.04193837740592608,1
2014-10-11 13:00:00,254,7140,-0.0375165820775141,0
2014-10-11 14:00:00,255,144,-0.038214370085405326,1
2014-10-11 14:00:00,255,3820,-0.03684630341149542,0
2014-10-11 15:00:00,256,95,-0.040863619113320704,1
2014-10-11 15:00:00,256,2286,-0.03624608378177727,0
2014-10-11 16:00:00,257,64,-0.059289994593759617,1
2014-10-11 16:00:00,257,2280,-0.03483429107473418,0
2014-10-11 17:00:00,258,60,-0.037785803932377744,1
2014-10-11 17:00:00,258,2789,-0.03526339095402646,0
2014-10-11 18:00:00,259,252,-0.04218543083114188,1
2014-10-11 18:00:00,259,7359,-0.03517880764250803,0
2014-10-11 19:00:00,260,195,-0.05061889225756815,1
2014-10-11 19:00:00,260,7626,-0.034329027609795525,0
2014-10-11 20:00:00,261,216,-0.044285693710458957,1
2014-10-11 20:00:00,261,7807,-0.03740957905648345,0
2014-10-11 21:00:00,262,228,-0.04978656615066835,1
2014-10-11 21:00:00,262,7864,-0.04068108982465759,0
2014-10-11 22:00:00,263,180,-0.04125052658615498,1
2014-10-11 22:00:00,263,7144,-0.0384420957281788,0
2014-10-11 23:00:00,264,175,-0.035232912095489045,1
2014-10-11 23:00:00,264,6698,-0.03679215606517768,0
2014-10-12 00:00:00,265,129,-0.06785021184710495,1
2014-10-12 00:00:00,265,5734,-0.037510123904055906,0
2014-10-12 01:00:00,266,129,-0.05326943779904298,1
2014-10-12 01:00:00,266,4188,-0.04049510226298316,0
2014-10-12 02:00:00,267,57,-0.019913401789047394,1
2014-10-12 02:00:00,267,2190,-0.04309694480390299,0
2014-10-12 03:00:00,268,30,-0.04996534176452874,1
2014-10-12 03:00:00,268,1194,-0.03055165664224929,0
2014-10-12 04:00:00,269,27,-0.07222395658732812,1
2014-10-12 04:00:00,269,816,-0.041853040218691656,0
2014-10-12 05:00:00,270,24,-0.04381702629906485,1
2014-10-12 05:00:00,270,882,-0.03698788103482619,0
2014-10-12 06:00:00,271,30,-0.0030812066053668595,1
2014-10-12 06:00:00,271,933,-0.030391640725519524,0
2014-10-12 07:00:00,272,45,0.012833284178352142,1
2014-10-12 07:00:00,272,2226,-0.04066080194225237,0
2014-10-12 08:00:00,273,78,-0.06296791757500254,1
2014-10-12 08:00:00,273,3330,-0.030679591789105544,0
2014-10-12 09:00:00,274,147,-0.03316842824399751,1
2014-10-12 09:00:00,274,5178,-0.03318728954354666,0
2014-10-12 10:00:00,275,291,-0.027069906148844188,1
2014-10-12 10:00:00,275,6564,-0.03618942073701121,0
2014-10-12 11:00:00,276,246,-0.05257369453693089,1
2014-10-12 11:00:00,276,7451,-0.03821135291410971,0
2014-10-12 12:00:00,277,291,-0.048048914461062235,1
2014-10-12 12:00:00,277,8150,-0.036435958795745016,0
2014-10-12 13:00:00,278,219,-0.05524599337831917,1
2014-10-12 13:00:00,278,7416,-0.037464159573889454,0
2014-10-12 14:00:00,279,189,-0.04433403838595612,1
2014-10-12 14:00:00,279,7266,-0.037157141125637165,0
2014-10-12 15:00:00,280,239,-0.052953939023403264,1
2014-10-12 15:00:00,280,8284,-0.03666013557093262,0
2014-10-12 16:00:00,281,243,-0.042001668891458274,1
2014-10-12 16:00:00,281,7854,-0.03718194439809796,0
2014-10-12 17:00:00,282,189,-0.034049797027262935,1
2014-10-12 17:00:00,282,7779,-0.03882894281382559,0
2014-10-12 18:00:00,283,300,-0.05876562346828447,1
2014-10-12 18:00:00,283,8475,-0.03969793732792187,0
2014-10-12 19:00:00,284,300,-0.03946224862992003,1
2014-10-12 19:00:00,284,7925,-0.0355604255660988,0
2014-10-12 20:00:00,285,345,-0.04407517554436495,1
2014-10-12 20:00:00,285,11259,-0.03312871490414645,0
2014-10-12 21:00:00,286,327,-0.058170532335695184,1
2014-10-12 21:00:00,286,10228,-0.035639133411113404,0
2014-10-12 22:00:00,287,333,-0.04387678126453571,1
2014-10-12 22:00:00,287,9956,-0.03380205528026365,0
2014-10-12 23:00:00,288,294,-0.04540352787782551,1
2014-10-12 23:00:00,288,8011,-0.034345755129388165,0
2014-10-13 00:00:00,289,216,-0.04360151402228893,1
2014-10-13 00:00:00,289,5829,-0.03902610001959785,0
2014-10-13 01:00:00,290,111,-0.055051715666537444,1
2014-10-13 01:00:00,290,2740,-0.043376225803224124,0
2014-10-13 02:00:00,291,69,0.0006470036570864443,1
2014-10-13 02:00:00,291,1583,-0.043982796442537386,0
2014-10-13 03:00:00,292,21,-0.01530466531440163,1
2014-10-13 03:00:00,292,942,-0.043788116814492545,0
2014-10-13 04:00:00,293,21,-0.13061850253330828,1
2014-10-13 04:00:00,293,609,-0.04035249598915452,0
2014-10-13 05:00:00,294,12,0.004838120740019475,1
2014-10-13 05:00:00,294,819,-0.03473242090055665,0
2014-10-13 06:00:00,295,24,-0.023981401013891616,1
2014-10-13 06:00:00,295,1047,-0.04539117018274407,0
2014-10-13 07:00:00,296,156,-0.0464132326481465,1
2014-10-13 07:00:00,296,2028,-0.03833231059970566,0
2014-10-13 08:00:00,297,218,-0.05062707173646508,1
2014-10-13 08:00:00,297,3124,-0.03808763024176695,0
2014-10-13 09:00:00,298,420,-0.047301326404934785,1
2014-10-13 09:00:00,298,4470,-0.03510667397303851,0
2014-10-13 10:00:00,299,687,-0.045419761918757455,1
2014-10-13 10:00:00,299,5901,-0.03886471539057122,0
2014-10-13 11:00:00,300,660,-0.05332404404133688,1
2014-10-13 11:00:00,300,6837,-0.03520023541052261,0
2014-10-13 12:00:00,301,498,-0.04377130113541037,1
2014-10-13 12:00:00,301,7062,-0.03502530072267267,0
2014-10-13 13:00:00,302,422,-0.05199927506150794,1
2014-10-13 13:00:00,302,6071,-0.04159309758085878,0
2014-10-13 14:00:00,303,441,-0.0461594964066449,1
2014-10-13 14:00:00,303,6420,-0.039885713424540475,0
2014-10-13 15:00:00,304,306,-0.044656908566563826,1
2014-10-13 15:00:00,304,6786,-0.039224250313625156,0
2014-10-13 16:00:00,305,345,-0.045906888355501864,1
2014-10-13 16:00:00,305,7098,-0.03980961243447434,0
2014-10-13 17:00:00,306,267,-0.04626596152402401,1
2014-10-13 17:00:00,306,7124,-0.037791191661679616,0
2014-10-13 18:00:00,307,288,-0.034916573429456886,1
2014-10-13 18:00:00,307,7485,-0.041212764773136304,0
2014-10-13 19:00:00,308,441,-0.036634546349880115,1
2014-10-13 19:00:00,308,10581,-0.03595812432943237,0
2014-10-13 20:00:00,309,426,-0.036645348418834656,1
2014-10-13 20:00:00,309,10518,-0.03933009055418198,0
2014-10-13 21:00:00,310,438,-0.03349349851708037,1
2014-10-13 21:00:00,310,11348,-0.03369797466623929,0
2014-10-13 22:00:00,311,399,-0.04598454578410543,1
2014-10-13 22:00:00,311,11437,-0.0332470622905279,0
2014-10-13 23:00:00,312,366,-0.027753839174294755,1
2014-10-13 23:00:00,312,8238,-0.041879620108110374,0
2014-10-14 00:00:00,313,228,-0.04609206597402842,1
2014-10-14 00:00:00,313,5739,-0.03906234180426733,0
2014-10-14 01:00:00,314,198,-0.07374041748476139,1
2014-10-14 01:00:00,314,3111,-0.04872439429173619,0
2014-10-14 02:00:00,315,93,-0.08691600734474682,1
2014-10-14 02:00:00,315,1122,-0.05169027811761699,0
2014-10-14 03:00:00,316,18,-0.06656267878176002,1
2014-10-14 03:00:00,316,564,-0.04396734794770712,0
2014-10-14 04:00:00,317,12,0.015365800865800871,1
2014-10-14 04:00:00,317,738,-0.03304096292072373,0
2014-10-14 05:00:00,318,6,-0.08388645253052032,1
2014-10-14 05:00:00,318,978,-0.03526179069460176,0
2014-10-14 06:00:00,319,69,-0.0409719288059395,1
2014-10-14 06:00:00,319,1950,-0.04470600121335519,0
2014-10-14 07:00:00,320,471,-0.03541661123505612,1
2014-10-14 07:00:00,320,3315,-0.033757033697593156,0
2014-10-14 08:00:00,321,565,-0.038289927398637,1
2014-10-14 08:00:00,321,3074,-0.03934562942771486,0
2014-10-14 09:00:00,322,690,-0.03640653736577428,1
2014-10-14 09:00:00,322,2765,-0.03905675664750785,0
2014-10-14 10:00:00,323,1008,-0.042969052453082406,1
2014-10-14 10:00:00,323,3682,-0.039413082847943474,0
2014-10-14 11:00:00,324,1389,-0.04077987223460395,1
2014-10-14 11:00:00,324,4449,-0.03828516730217637,0
2014-10-14 12:00:00,325,1071,-0.040326142117648664,1
2014-10-14 12:00:00,325,3978,-0.03570988719499563,0
2014-10-14 13:00:00,326,894,-0.0349840510333385,1
2014-10-14 13:00:00,326,4239,-0.04106205584402521,0
2014-10-14 14:00:00,327,945,-0.04380449611520463,1
2014-10-14 14:00:00,327,4209,-0.04231707084941981,0
2014-10-14 15:00:00,328,750,-0.048224762929789326,1
2014-10-14 15:00:00,328,5361,-0.038116953257342455,0
2014-10-14 16:00:00,329,606,-0.03420773918266986,1
2014-10-14 16:00:00,329,5790,-0.03546106748411033,0
2014-10-14 17:00:00,330,504,-0.05055474110209348,1
2014-10-14 17:00:00,330,6630,-0.03844946108746652,0
2014-10-14 18:00:00,331,360,-0.038377803867740624,1
2014-10-14 18:00:00,331,5259,-0.03649830552895821,0
2014-10-14 19:00:00,332,323,-0.0443198269449252,1
2014-10-14 19:00:00,332,10130,-0.03632919619800356,0
2014-10-14 20:00:00,333,327,-0.04006889416028646,1
2014-10-14 20:00:00,333,12921,-0.037090659004501765,0
2014-10-14 21:00:00,334,330,-0.053072672162619114,1
2014-10-14 21:00:00,334,10719,-0.03971553484039485,0
2014-10-14 22:00:00,335,270,-0.039274842141107144,1
2014-10-14 22:00:00,335,10749,-0.02939022518849019,0
2014-10-14 23:00:00,336,312,-0.06463711696022666,1
2014-10-14 23:00:00,336,8184,-0.03648649158865442,0
2014-10-15 00:00:00,337,174,-0.03433480162085035,1
2014-10-15 00:00:00,337,4992,-0.0433075089823938,0
2014-10-15 01:00:00,338,156,-0.06904906601944336,1
2014-10-15 01:00:00,338,2667,-0.04486141021491662,0
2014-10-15 02:00:00,339,30,-0.05303771458779666,1
2014-10-15 02:00:00,339,1467,-0.03971373328239078,0
2014-10-15 03:00:00,340,9,0.031305133649082696,1
2014-10-15 03:00:00,340,825,-0.05643491345050135,0
2014-10-15 04:00:00,341,42,-0.08130424189746228,1
2014-10-15 04:00:00,341,570,-0.050442419632323855,0
2014-10-15 05:00:00,342,9,-0.06651393269556603,1
2014-10-15 05:00:00,342,960,-0.043045585565567666,0
2014-10-15 06:00:00,343,99,-0.08712110059165293,1
2014-10-15 06:00:00,343,1905,-0.04053199936972862,0
2014-10-15 07:00:00,344,354,-0.027613065413337842,1
2014-10-15 07:00:00,344,2943,-0.03478040314817568,0
2014-10-15 08:00:00,345,690,-0.03690135878753785,1
2014-10-15 08:00:00,345,3252,-0.04469890003977052,0
2014-10-15 09:00:00,346,1092,-0.0453813666270323,1
2014-10-15 09:00:00,346,3901,-0.037270930370358515,0
2014-10-15 10:00:00,347,1116,-0.043562732028320734,1
2014-10-15 10:00:00,347,3837,-0.036250272595564625,0
2014-10-15 11:00:00,348,1191,-0.04836433335567322,1
2014-10-15 11:00:00,348,4098,-0.03685567966332101,0
2014-10-15 12:00:00,349,1236,-0.04405406820762208,1
2014-10-15 12:00:00,349,5313,-0.03842287168532262,0
2014-10-15 13:00:00,350,1128,-0.05064116316486579,1
2014-10-15 13:00:00,350,5058,-0.03808817166270774,0
2014-10-15 14:00:00,351,870,-0.04983497163532992,1
2014-10-15 14:00:00,351,4923,-0.037228782852407036,0
2014-10-15 15:00:00,352,519,-0.039412884900011436,1
2014-10-15 15:00:00,352,5568,-0.03565944461680779,0
2014-10-15 16:00:00,353,570,-0.0436278156379303,1
2014-10-15 16:00:00,353,5886,-0.03789264536636898,0
2014-10-15 17:00:00,354,393,-0.0389087350536787,1
2014-10-15 17:00:00,354,6342,-0.03838567215633388,0
2014-10-15 18:00:00,355,492,-0.014631237620732965,1
2014-10-15 18:00:00,355,8555,-0.03863844383174789,0
2014-10-15 19:00:00,356,381,-0.050902552416394256,1
2014-10-15 19:00:00,356,9183,-0.037480270993847875,0
2014-10-15 20:00:00,357,333,-0.04778804684444336,1
2014-10-15 20:00:00,357,10146,-0.033437176078381356,0
2014-10-15 21:00:00,358,516,-0.05866161624758504,1
2014-10-15 21:00:00,358,12618,-0.03777320376932323,0
2014-10-15 22:00:00,359,237,-0.025397219227858585,1
2014-10-15 22:00:00,359,11655,-0.03651456694508405,0
2014-10-15 23:00:00,360,342,-0.04862848489422006,1
2014-10-15 23:00:00,360,7956,-0.03858904118771879,0
2014-10-16 00:00:00,361,156,-0.07486986578229053,1
2014-10-16 00:00:00,361,4446,-0.040670764284233496,0
2014-10-16 01:00:00,362,108,-0.06420147341624285,1
2014-10-16 01:00:00,362,2247,-0.04237443326330379,0
2014-10-16 02:00:00,363,84,-0.06274082175570035,1
2014-10-16 02:00:00,363,1251,-0.058670989737776576,0
2014-10-16 03:00:00,364,21,-0.04166803977272726,1
2014-10-16 03:00:00,364,717,-0.039620963448112154,0
2014-10-16 04:00:00,365,0,0,1
2014-10-16 04:00:00,365,387,-0.04740779317559018,0
2014-10-16 05:00:00,366,30,-0.11259004558194852,1
2014-10-16 05:00:00,366,588,-0.0375693189265705,0
2014-10-16 06:00:00,367,75,-0.029570634301838393,1
2014-10-16 06:00:00,367,1917,-0.03889405474998985,0
2014-10-16 07:00:00,368,336,-0.04653412437234424,1
2014-10-16 07:00:00,368,3264,-0.03500120899096866,0
2014-10-16 08:00:00,369,624,-0.041317851805122235,1
2014-10-16 08:00:00,369,3051,-0.042201105879197356,0
2014-10-16 09:00:00,370,1089,-0.04937101774665766,1
2014-10-16 09:00:00,370,3603,-0.03686087833848366,0
2014-10-16 10:00:00,371,1056,-0.043130259613185236,1
2014-10-16 10:00:00,371,3687,-0.0338761612295291,0
2014-10-16 11:00:00,372,1260,-0.04940092010325421,1
2014-10-16 11:00:00,372,3420,-0.03471856449194419,0
2014-10-16 12:00:00,373,1019,-0.04565601420994067,1
2014-10-16 12:00:00,373,4106,-0.037523720229722446,0
2014-10-16 13:00:00,374,294,-0.053994084078995426,1
2014-10-16 13:00:00,374,1375,-0.037454217806916254,0
2014-10-16 14:00:00,375,276,-0.04362711869686903,1
2014-10-16 14:00:00,375,1474,-0.0382553656560379,0
2014-10-16 15:00:00,376,176,-0.05178538294047578,1
2014-10-16 15:00:00,376,1657,-0.040482709413997085,0
2014-10-16 16:00:00,377,394,-0.03926822396536655,1
2014-10-16 16:00:00,377,5615,-0.042062916934990736,0
2014-10-16 17:00:00,378,435,-0.06644499901957518,1
2014-10-16 17:00:00,378,6000,-0.037879851463446766,0
2014-10-16 18:00:00,379,417,-0.0341530282734753,1
2014-10-16 18:00:00,379,7245,-0.03785588524064192,0
2014-10-16 19:00:00,380,357,-0.0394253040428757,1
2014-10-16 19:00:00,380,8205,-0.03961128756449209,0
2014-10-16 20:00:00,381,378,-0.02808315100199525,1
2014-10-16 20:00:00,381,9978,-0.03676206020338133,0
2014-10-16 21:00:00,382,375,-0.03540799635032059,1
2014-10-16 21:00:00,382,11049,-0.038883209400857335,0
2014-10-16 22:00:00,383,309,-0.040856329320507416,1
2014-10-16 22:00:00,383,11054,-0.038633151980404276,0
2014-10-16 23:00:00,384,231,-0.08061056737963247,1
2014-10-16 23:00:00,384,7419,-0.03694062585163011,0
2014-10-17 00:00:00,385,183,0.0017226839313607574,1
2014-10-17 00:00:00,385,4122,-0.03846939270859741,0
2014-10-17 01:00:00,386,108,-0.06305142350921124,1
2014-10-17 01:00:00,386,2148,-0.049787034404476,0
2014-10-17 02:00:00,387,80,-0.05327976871733169,1
2014-10-17 02:00:00,387,1013,-0.04464898096024165,0
2014-10-17 03:00:00,388,21,-0.024431560730018863,1
2014-10-17 03:00:00,388,801,-0.04483521183956691,0
2014-10-17 04:00:00,389,6,-0.012465373961218834,1
2014-10-17 04:00:00,389,576,-0.03984267904200134,0
2014-10-17 05:00:00,390,27,-0.07658829902491872,1
2014-10-17 05:00:00,390,789,-0.043668714983313935,0
2014-10-17 06:00:00,391,141,-0.03195749904845558,1
2014-10-17 06:00:00,391,1692,-0.03954428677878933,0
2014-10-17 07:00:00,392,318,-0.05392573699942574,1
2014-10-17 07:00:00,392,3147,-0.03696699937218735,0
2014-10-17 08:00:00,393,714,-0.04851217236614854,1
2014-10-17 08:00:00,393,3384,-0.03682740331410855,0
2014-10-17 09:00:00,394,963,-0.04351519803291878,1
2014-10-17 09:00:00,394,3768,-0.03719193009780999,0
2014-10-17 10:00:00,395,783,-0.0380087719119928,1
2014-10-17 10:00:00,395,3030,-0.0368778513236953,0
2014-10-17 11:00:00,396,903,-0.046626939415627094,1
2014-10-17 11:00:00,396,4644,-0.03620883339586302,0
2014-10-17 12:00:00,397,807,-0.034758738654449325,1
2014-10-17 12:00:00,397,4929,-0.03294818697777413,0
2014-10-17 13:00:00,398,642,-0.046955245002036204,1
2014-10-17 13:00:00,398,4980,-0.04061324306466546,0
2014-10-17 14:00:00,399,666,-0.048828686257711154,1
2014-10-17 14:00:00,399,4554,-0.03655948186695565,0
2014-10-17 15:00:00,400,402,-0.048513339159976264,1
2014-10-17 15:00:00,400,5733,-0.037947004726617196,0
2014-10-17 16:00:00,401,348,-0.025407881489475384,1
2014-10-17 16:00:00,401,5718,-0.03975044733270959,0
2014-10-17 17:00:00,402,276,-0.045541165437417874,1
2014-10-17 17:00:00,402,5793,-0.03747414970759117,0
2014-10-17 18:00:00,403,294,-0.037092126397922934,1
2014-10-17 18:00:00,403,6243,-0.03783950493072296,0
2014-10-17 19:00:00,404,429,-0.05640113123166903,1
2014-10-17 19:00:00,404,6369,-0.036103194644476005,0
2014-10-17 20:00:00,405,480,-0.040483945892569664,1
2014-10-17 20:00:00,405,6120,-0.040392203336350296,0
2014-10-17 21:00:00,406,414,-0.032216558328189406,1
2014-10-17 21:00:00,406,6447,-0.03503329467656166,0
2014-10-17 22:00:00,407,306,-0.06392391776535822,1
2014-10-17 22:00:00,407,7107,-0.03838796297869342,0
2014-10-17 23:00:00,408,198,-0.055993521855560474,1
2014-10-17 23:00:00,408,7713,-0.03819830642619093,0
2014-10-18 00:00:00,409,144,-0.030882537159951387,1
2014-10-18 00:00:00,409,5643,-0.033912604657022935,0
2014-10-18 01:00:00,410,126,-0.04673046947240503,1
2014-10-18 01:00:00,410,3306,-0.04044302238349867,0
2014-10-18 02:00:00,411,48,-0.06120159499566719,1
2014-10-18 02:00:00,411,2379,-0.030717021415572535,0
2014-10-18 03:00:00,412,90,-0.06586631369288407,1
2014-10-18 03:00:00,412,1248,-0.040256632414009993,0
2014-10-18 04:00:00,413,57,-0.03471969696969698,1
2014-10-18 04:00:00,413,768,-0.0508353543712409,0
2014-10-18 05:00:00,414,3,0.06944444444444443,1
2014-10-18 05:00:00,414,570,-0.04536953860736599,0
2014-10-18 06:00:00,415,24,-0.028427825609085893,1
2014-10-18 06:00:00,415,702,-0.038877043995081545,0
2014-10-18 07:00:00,416,36,-0.08035318431646807,1
2014-10-18 07:00:00,416,1473,-0.039761254108318884,0
2014-10-18 08:00:00,417,132,-0.04242701924495646,1
2014-10-18 08:00:00,417,3186,-0.03582510524012533,0
2014-10-18 09:00:00,418,222,-0.04566315946979058,1
2014-10-18 09:00:00,418,4683,-0.03422165167896876,0
2014-10-18 10:00:00,419,342,-0.05245937215127929,1
2014-10-18 10:00:00,419,5874,-0.034467010286021775,0
2014-10-18 11:00:00,420,345,-0.03706111665487275,1
2014-10-18 11:00:00,420,6399,-0.03475618780438673,0
2014-10-18 12:00:00,421,372,-0.027489079822275195,1
2014-10-18 12:00:00,421,7164,-0.03771716304622107,0
2014-10-18 13:00:00,422,453,-0.050253238206898754,1
2014-10-18 13:00:00,422,7251,-0.037303794538651104,0
2014-10-18 14:00:00,423,285,-0.03232055647463679,1
2014-10-18 14:00:00,423,6534,-0.0401949006581418,0
2014-10-18 15:00:00,424,288,-0.05613931138375536,1
2014-10-18 15:00:00,424,6486,-0.03778611425802289,0
2014-10-18 16:00:00,425,249,-0.051690324779152884,1
2014-10-18 16:00:00,425,6381,-0.03791332072620408,0
2014-10-18 17:00:00,426,168,-0.02797078920041796,1
2014-10-18 17:00:00,426,6030,-0.039595159949475524,0
2014-10-18 18:00:00,427,177,-0.05209134764179477,1
2014-10-18 18:00:00,427,6771,-0.03759627718602853,0
2014-10-18 19:00:00,428,348,-0.039815972971499254,1
2014-10-18 19:00:00,428,7404,-0.037101950534217755,0
2014-10-18 20:00:00,429,261,-0.02388023387688801,1
2014-10-18 20:00:00,429,7893,-0.03707732905653394,0
2014-10-18 21:00:00,430,222,-0.05075416770789956,1
2014-10-18 21:00:00,430,7275,-0.037609830618680506,0
2014-10-18 22:00:00,431,303,-0.05228685949927587,1
2014-10-18 22:00:00,431,9252,-0.03957262829990324,0
2014-10-18 23:00:00,432,192,-0.044200231785521224,1
2014-10-18 23:00:00,432,7929,-0.03923214952119986,0
2014-10-19 00:00:00,433,174,-0.057195326696433166,1
2014-10-19 00:00:00,433,6638,-0.04004876301402323,0
2014-10-19 01:00:00,434,174,-0.06511793183820024,1
2014-10-19 01:00:00,434,4491,-0.039786388487342256,0
2014-10-19 02:00:00,435,69,-0.04462800940688775,1
2014-10-19 02:00:00,435,2808,-0.04126533478876687,0
2014-10-19 03:00:00,436,24,-0.02411473866597541,1
2014-10-19 03:00:00,436,1770,-0.04229061836189593,0
2014-10-19 04:00:00,437,12,-0.02357790927021696,1
2014-10-19 04:00:00,437,996,-0.021356674544603244,0
2014-10-19 05:00:00,438,15,-0.011729438274585544,1
2014-10-19 05:00:00,438,783,-0.027648915844642775,0
2014-10-19 06:00:00,439,15,-0.103086328125,1
2014-10-19 06:00:00,439,636,-0.046573411002170065,0
2014-10-19 07:00:00,440,45,-0.027296871008939957,1
2014-10-19 07:00:00,440,1260,-0.03352300628901001,0
2014-10-19 08:00:00,441,129,0.04624376354307793,1
2014-10-19 08:00:00,441,2637,-0.03968193577257564,0
2014-10-19 09:00:00,442,168,-0.03578879860243759,1
2014-10-19 09:00:00,442,3882,-0.028712505533323572,0
2014-10-19 10:00:00,443,198,-0.052565732384714826,1
2014-10-19 10:00:00,443,5655,-0.039550645999710136,0
2014-10-19 11:00:00,444,225,-0.03565121828000926,1
2014-10-19 11:00:00,444,7335,-0.03551473455131949,0
2014-10-19 12:00:00,445,216,-0.035627089489634764,1
2014-10-19 12:00:00,445,9831,-0.041775540637054076,0
2014-10-19 13:00:00,446,198,-0.027177625644546715,1
2014-10-19 13:00:00,446,8245,-0.03722893571089148,0
2014-10-19 14:00:00,447,306,-0.06596962964560185,1
2014-10-19 14:00:00,447,8814,-0.040616547588480156,0
2014-10-19 15:00:00,448,306,-0.034745397348228624,1
2014-10-19 15:00:00,448,6783,-0.045020059607415355,0
2014-10-19 16:00:00,449,327,-0.047041271429955,1
2014-10-19 16:00:00,449,6483,-0.036370218725865607,0
2014-10-19 17:00:00,450,252,-0.015548535893930581,1
2014-10-19 17:00:00,450,6684,-0.03876192652392545,0
2014-10-19 18:00:00,451,330,-0.04089445852966594,1
2014-10-19 18:00:00,451,7374,-0.03439370366979363,0
2014-10-19 19:00:00,452,342,-0.03262214703945635,1
2014-10-19 19:00:00,452,9756,-0.03231963912594537,0
2014-10-19 20:00:00,453,453,-0.031185708104875125,1
2014-10-19 20:00:00,453,10686,-0.03295022115472057,0
2014-10-19 21:00:00,454,258,-0.04344914354240835,1
2014-10-19 21:00:00,454,10413,-0.033580554275285106,0
2014-10-19 22:00:00,455,306,-0.05553086929042632,1
2014-10-19 22:00:00,455,10341,-0.03544127085599821,0
2014-10-19 23:00:00,456,342,-0.04140975156748477,1
2014-10-19 23:00:00,456,8607,-0.03869763311156084,0
2014-10-20 00:00:00,457,189,-0.055374735565414605,1
2014-10-20 00:00:00,457,5196,-0.042606509036867725,0
2014-10-20 01:00:00,458,66,-0.0326775823954984,1
2014-10-20 01:00:00,458,2628,-0.04523015713114147,0
2014-10-20 02:00:00,459,33,-0.10214239482200649,1
2014-10-20 02:00:00,459,1383,-0.04811316793804368,0
2014-10-20 03:00:00,460,9,-0.02289870689655172,1
2014-10-20 03:00:00,460,642,-0.054392810820368516,0
2014-10-20 04:00:00,461,12,-0.0366532258064516,1
2014-10-20 04:00:00,461,579,-0.03874871142659963,0
2014-10-20 05:00:00,462,24,0.0005502395926924248,1
2014-10-20 05:00:00,462,759,-0.035881396254077276,0
2014-10-20 06:00:00,463,45,-0.0605932285721225,1
2014-10-20 06:00:00,463,1812,-0.04055483688729316,0
2014-10-20 07:00:00,464,241,-0.04980339626148055,1
2014-10-20 07:00:00,464,2276,-0.03869034144765155,0
2014-10-20 08:00:00,465,644,-0.035316258212863286,1
2014-10-20 08:00:00,465,3137,-0.037931536325543955,0
2014-10-20 09:00:00,466,852,-0.036410083884275156,1
2014-10-20 09:00:00,466,3303,-0.03592205904857779,0
2014-10-20 10:00:00,467,1080,-0.052470921010938185,1
2014-10-20 10:00:00,467,3492,-0.039031948705571536,0
2014-10-20 11:00:00,468,1134,-0.03842366302444671,1
2014-10-20 11:00:00,468,3738,-0.03387526821636618,0
2014-10-20 12:00:00,469,1002,-0.04427273648129626,1
2014-10-20 12:00:00,469,3777,-0.037110618268953434,0
2014-10-20 13:00:00,470,798,-0.04701313931001558,1
2014-10-20 13:00:00,470,3816,-0.04592579543836179,0
2014-10-20 14:00:00,471,942,-0.04944617745896483,1
2014-10-20 14:00:00,471,3837,-0.040003522794743264,0
2014-10-20 15:00:00,472,609,-0.047053424409009045,1
2014-10-20 15:00:00,472,4815,-0.03834217515401509,0
2014-10-20 16:00:00,473,345,-0.0384382329575288,1
2014-10-20 16:00:00,473,5238,-0.035672196133537046,0
