time,window,count,score,edu
2014-10-07 22:00:00,167,7288,0.31853863343878014,0
2014-10-07 23:00:00,168,166,0.40705882352941175,1
2014-10-07 23:00:00,168,4996,0.31433222704690766,0
2014-10-08 00:00:00,169,140,0.49683913043478267,1
2014-10-08 00:00:00,169,2904,0.39980630839819425,0
2014-10-08 01:00:00,170,68,0.4891,1
2014-10-08 01:00:00,170,1700,0.3411291995073892,0
2014-10-08 02:00:00,171,22,0,1
2014-10-08 02:00:00,171,696,0.31309293809938965,0
2014-10-08 03:00:00,172,6,0,1
2014-10-08 03:00:00,172,416,0.25571094082588336,0
2014-10-08 04:00:00,173,12,0,1
2014-10-08 04:00:00,173,540,0.27329608001850136,0
2014-10-08 05:00:00,174,11,-0.186,1
2014-10-08 05:00:00,174,874,0.17454308597896362,0
2014-10-08 06:00:00,175,84,0.6063469387755103,1
2014-10-08 06:00:00,175,2109,0.37168978306337863,0
2014-10-08 07:00:00,176,426,0.4004323076923076,1
2014-10-08 07:00:00,176,3651,0.33997172410208437,0
2014-10-08 08:00:00,177,939,0.26330804621017395,1
2014-10-08 08:00:00,177,3756,0.2749544935064935,0
2014-10-08 09:00:00,178,987,0.37823680072823573,1
2014-10-08 09:00:00,178,3468,0.4529604186847486,0
2014-10-08 10:00:00,179,1287,0.3509213722651223,1
2014-10-08 10:00:00,179,3822,0.3528302196439136,0
2014-10-08 11:00:00,180,1143,0.40169387997623307,1
2014-10-08 11:00:00,180,4254,0.3427972727127651,0
2014-10-08 12:00:00,181,1059,0.25241458333333333,1
2014-10-08 12:00:00,181,3804,0.3667909184461026,0
2014-10-08 13:00:00,182,906,0.36972287581699337,1
2014-10-08 13:00:00,182,4215,0.39901697999396796,0
2014-10-08 14:00:00,183,921,0.3251427356886454,1
2014-10-08 14:00:00,183,4044,0.301977925153403,0
2014-10-08 15:00:00,184,630,0.2778228960667984,1
2014-10-08 15:00:00,184,5010,0.35569641334794755,0
2014-10-08 16:00:00,185,504,0.2745156695156696,1
2014-10-08 16:00:00,185,5703,0.3849714474528908,0
2014-10-08 17:00:00,186,543,0.34354750000000006,1
2014-10-08 17:00:00,186,5883,0.3693060710498411,0
2014-10-08 18:00:00,187,420,0.2123582887700535,1
2014-10-08 18:00:00,187,6915,0.4019424100514982,0
2014-10-08 19:00:00,188,507,0.3137007575757575,1
2014-10-08 19:00:00,188,8229,0.3635676815352701,0
2014-10-08 20:00:00,189,474,0.32689354178298896,1
2014-10-08 20:00:00,189,10284,0.3616001119864988,0
2014-10-08 21:00:00,190,474,0.34195772357723586,1
2014-10-08 21:00:00,190,12687,0.3397970963490454,0
2014-10-08 22:00:00,191,264,0.46350142450142445,1
2014-10-08 22:00:00,191,10892,0.33787856928383014,0
2014-10-08 23:00:00,192,204,0.3803824884792627,1
2014-10-08 23:00:00,192,6981,0.3366897529640323,0
2014-10-09 00:00:00,193,162,0.2665375,1
2014-10-09 00:00:00,193,4104,0.33671667747532036,0
2014-10-09 01:00:00,194,117,0.3581428571428571,1
2014-10-09 01:00:00,194,2295,0.2673575727773405,0
2014-10-09 02:00:00,195,63,0,1
2014-10-09 02:00:00,195,1266,0.17948018368067825,0
